Image,SSIM (Blurry),SSIM (Student)
0569_256_1536.jpg,0.9755,0.9677
0569_256_256.jpg,0.978,0.9717
0569_256_512.jpg,0.9811,0.9799
0569_256_768.jpg,0.9687,0.9659
0569_512_0.jpg,0.9498,0.9443
0569_512_1024.jpg,0.8265,0.8128
0569_512_1280.jpg,0.7995,0.7902
0569_512_1536.jpg,0.7604,0.7453
0569_512_256.jpg,0.7376,0.7267
0569_512_512.jpg,0.7579,0.7437
0569_512_768.jpg,0.7843,0.7738
0569_768_0.jpg,0.7142,0.6977
0569_768_1024.jpg,0.5513,0.5397
0569_768_1280.jpg,0.5274,0.5178
0569_768_1536.jpg,0.5875,0.5794
0569_768_256.jpg,0.5984,0.5847
0569_768_512.jpg,0.5868,0.5736
0569_768_768.jpg,0.5665,0.5512
0571_0_0.jpg,0.9204,0.9069
0571_0_1024.jpg,0.9214,0.8721
0571_0_1280.jpg,0.8109,0.7727
0571_0_1536.jpg,0.9131,0.8888
0571_0_256.jpg,0.903,0.8806
0571_0_512.jpg,0.9095,0.8828
0571_0_768.jpg,0.9326,0.8912
0571_1024_0.jpg,0.959,0.9495
0571_1024_1024.jpg,0.8179,0.8065
0571_1024_1280.jpg,0.8549,0.841
0571_1024_1536.jpg,0.8853,0.875
0571_1024_256.jpg,0.95,0.9365
0571_1024_512.jpg,0.8505,0.8412
0571_1024_768.jpg,0.8146,0.8044
0571_256_0.jpg,0.8967,0.876
0571_256_1024.jpg,0.8486,0.8208
0571_256_1280.jpg,0.8323,0.8039
0571_256_1536.jpg,0.839,0.8128
0571_256_256.jpg,0.8342,0.8109
0571_256_512.jpg,0.736,0.7219
0571_256_768.jpg,0.7663,0.7523
0571_512_0.jpg,0.8213,0.8043
0571_512_1024.jpg,0.7615,0.7331
0571_512_1280.jpg,0.7449,0.7282
0571_512_1536.jpg,0.797,0.7717
0571_512_256.jpg,0.7841,0.7794
0571_512_512.jpg,0.7151,0.7072
0571_512_768.jpg,0.7174,0.6886
0571_768_0.jpg,0.8387,0.8229
0571_768_1024.jpg,0.6851,0.6609
0571_768_1280.jpg,0.7141,0.6957
0571_768_1536.jpg,0.7823,0.7594
0571_768_256.jpg,0.8091,0.8021
0571_768_512.jpg,0.7281,0.7208
0571_768_768.jpg,0.6937,0.6775
0579_0_0.jpg,0.3393,0.3121
0579_0_1024.jpg,0.5257,0.4543
0579_0_1280.jpg,0.5396,0.4358
0579_0_1536.jpg,0.4883,0.3905
0579_0_256.jpg,0.3524,0.3167
0579_0_512.jpg,0.3758,0.3697
0579_0_768.jpg,0.5667,0.548
0579_256_0.jpg,0.3607,0.342
0579_256_1024.jpg,0.716,0.7011
0579_256_1280.jpg,0.702,0.6946
0579_256_1536.jpg,0.5237,0.4901
0579_256_256.jpg,0.3596,0.3447
0579_256_512.jpg,0.6461,0.6093
0579_256_768.jpg,0.6515,0.6053
0579_512_0.jpg,0.3966,0.3535
0579_512_1024.jpg,0.6784,0.6696
0579_512_1280.jpg,0.5912,0.5871
0579_512_1536.jpg,0.4817,0.4475
0579_512_256.jpg,0.4588,0.4518
0579_512_512.jpg,0.5102,0.4939
0579_512_768.jpg,0.582,0.5596
0579_768_0.jpg,0.3708,0.3623
0579_768_1024.jpg,0.3924,0.3836
0579_768_1280.jpg,0.4566,0.4478
0579_768_1536.jpg,0.4432,0.4304
0579_768_256.jpg,0.4337,0.426
0579_768_512.jpg,0.616,0.58
0579_768_768.jpg,0.4856,0.4526
0595_0_0.jpg,0.9941,0.9914
0595_0_1024.jpg,0.9939,0.9905
0595_0_1280.jpg,0.9851,0.9745
0595_0_1536.jpg,0.9919,0.9873
0595_0_256.jpg,0.9948,0.9921
0595_0_512.jpg,0.9868,0.973
0595_0_768.jpg,0.9889,0.9718
0595_1024_0.jpg,0.5559,0.5451
0595_1024_1024.jpg,0.872,0.8584
0595_1024_1280.jpg,0.8844,0.8727
0595_1024_1536.jpg,0.6756,0.6622
0595_1024_256.jpg,0.5815,0.5704
0595_1024_512.jpg,0.5844,0.5752
0595_1024_768.jpg,0.8433,0.8332
0595_256_0.jpg,0.7384,0.729
0595_256_1024.jpg,0.9848,0.9666
0595_256_1280.jpg,0.9714,0.9632
0595_256_1536.jpg,0.9771,0.9686
0595_256_256.jpg,0.8927,0.8869
0595_256_512.jpg,0.9861,0.9791
0595_256_768.jpg,0.9918,0.9821
0595_512_0.jpg,0.6336,0.626
0595_512_1024.jpg,0.8551,0.8295
0595_512_1280.jpg,0.7342,0.7265
0595_512_1536.jpg,0.6897,0.6815
0595_512_256.jpg,0.6534,0.6456
0595_512_512.jpg,0.6133,0.6024
0595_512_768.jpg,0.8115,0.7838
0595_768_0.jpg,0.6189,0.6076
0595_768_1024.jpg,0.8388,0.8133
0595_768_1280.jpg,0.7751,0.7683
0595_768_1536.jpg,0.5642,0.5562
0595_768_256.jpg,0.689,0.6783
0595_768_512.jpg,0.6793,0.67
0595_768_768.jpg,0.8481,0.8326
0596_0_0.jpg,0.98,0.9524
0596_0_1024.jpg,0.9436,0.9076
0596_0_1280.jpg,0.917,0.8932
0596_0_1536.jpg,0.9188,0.9093
0596_0_256.jpg,0.9716,0.9573
0596_0_512.jpg,0.9567,0.9408
0596_0_768.jpg,0.9589,0.929
0596_1024_0.jpg,0.9845,0.97
0596_1024_1024.jpg,0.8717,0.8591
0596_1024_1280.jpg,0.8609,0.8494
0596_1024_1536.jpg,0.9789,0.9651
0596_1024_256.jpg,0.9238,0.9125
0596_1024_512.jpg,0.8314,0.8269
0596_1024_768.jpg,0.7518,0.7359
0596_256_0.jpg,0.9829,0.9679
0596_256_1024.jpg,0.656,0.6386
0596_256_1280.jpg,0.8001,0.7877
0596_256_1536.jpg,0.8367,0.8258
0596_256_256.jpg,0.9506,0.9344
0596_256_512.jpg,0.8663,0.8361
0596_256_768.jpg,0.7229,0.6983
0596_512_0.jpg,0.9893,0.9799
0596_512_1024.jpg,0.8119,0.8004
0596_512_1280.jpg,0.7087,0.7036
0596_512_1536.jpg,0.8368,0.8296
0596_512_256.jpg,0.9585,0.9394
0596_512_512.jpg,0.6739,0.6513
0596_512_768.jpg,0.6643,0.6512
0596_768_0.jpg,0.9938,0.9849
0596_768_1024.jpg,0.8188,0.8045
0596_768_1280.jpg,0.7186,0.7086
0596_768_1536.jpg,0.9324,0.923
0596_768_256.jpg,0.9757,0.9565
0596_768_512.jpg,0.6523,0.6368
0596_768_768.jpg,0.7474,0.7357
0597_0_0.jpg,0.9887,0.6588
0597_0_1024.jpg,0.9772,0.9719
0597_0_256.jpg,0.9912,0.6262
0597_0_512.jpg,0.983,0.813
0597_0_768.jpg,0.9773,0.9584
0597_1024_0.jpg,0.9611,0.9529
0597_1024_1024.jpg,0.8865,0.8773
0597_1024_256.jpg,0.9574,0.9503
0597_1024_512.jpg,0.8831,0.8679
0597_1024_768.jpg,0.914,0.9025
0597_1280_0.jpg,0.8731,0.8628
0597_1280_1024.jpg,0.686,0.6742
0597_1280_256.jpg,0.8635,0.8494
0597_1280_512.jpg,0.8413,0.8311
0597_1280_768.jpg,0.698,0.6896
0597_1536_0.jpg,0.665,0.6547
0597_1536_1024.jpg,0.6506,0.6394
0597_1536_256.jpg,0.7607,0.752
0597_1536_512.jpg,0.8136,0.8043
0597_1536_768.jpg,0.7098,0.6988
0597_256_0.jpg,0.988,0.5685
0597_256_1024.jpg,0.9805,0.9484
0597_256_256.jpg,0.9892,0.5863
0597_256_512.jpg,0.9845,0.8866
0597_256_768.jpg,0.9834,0.831
0597_512_0.jpg,0.9842,0.7115
0597_512_1024.jpg,0.9873,0.9667
0597_512_256.jpg,0.9849,0.7872
0597_512_512.jpg,0.9843,0.8689
0597_512_768.jpg,0.9857,0.9463
0597_768_0.jpg,0.9733,0.9657
0597_768_1024.jpg,0.9659,0.958
0597_768_256.jpg,0.9708,0.9632
0597_768_512.jpg,0.9671,0.9578
0597_768_768.jpg,0.9649,0.9562
0605_0_0.jpg,0.9688,0.9154
0605_0_1024.jpg,0.9961,0.9926
0605_0_1280.jpg,0.9387,0.9222
0605_0_1536.jpg,0.9299,0.9036
0605_0_256.jpg,0.9863,0.9147
0605_0_512.jpg,0.9932,0.921
0605_0_768.jpg,0.9962,0.9918
0605_1024_0.jpg,0.8266,0.8195
0605_1024_1024.jpg,0.7342,0.7108
0605_1024_1280.jpg,0.7211,0.7096
0605_1024_1536.jpg,0.7561,0.7395
0605_1024_256.jpg,0.8019,0.7952
0605_1024_512.jpg,0.763,0.7565
0605_1024_768.jpg,0.7382,0.7336
0605_256_0.jpg,0.8769,0.8483
0605_256_1024.jpg,0.9569,0.9472
0605_256_1280.jpg,0.8155,0.7766
0605_256_1536.jpg,0.9564,0.9398
0605_256_256.jpg,0.9576,0.8581
0605_256_512.jpg,0.94,0.865
0605_256_768.jpg,0.9854,0.9719
0605_512_0.jpg,0.7913,0.7815
0605_512_1024.jpg,0.745,0.7063
0605_512_1280.jpg,0.7612,0.7559
0605_512_1536.jpg,0.8805,0.8771
0605_512_256.jpg,0.7633,0.7533
0605_512_512.jpg,0.7184,0.7117
0605_512_768.jpg,0.7772,0.7534
0605_768_0.jpg,0.627,0.6191
0605_768_1024.jpg,0.6957,0.6776
0605_768_1280.jpg,0.6888,0.6796
0605_768_1536.jpg,0.6569,0.647
0605_768_256.jpg,0.7474,0.7391
0605_768_512.jpg,0.6857,0.6763
0605_768_768.jpg,0.6351,0.6249
0611_0_0.jpg,0.7801,0.7697
0611_0_1024.jpg,0.997,0.9884
0611_0_1280.jpg,0.9975,0.9894
0611_0_1536.jpg,0.9975,0.9899
0611_0_256.jpg,0.9178,0.8561
0611_0_512.jpg,0.9927,0.9409
0611_0_768.jpg,0.9969,0.9865
0611_1024_0.jpg,0.631,0.6236
0611_1024_1024.jpg,0.5941,0.5824
0611_1024_1280.jpg,0.5488,0.5392
0611_1024_1536.jpg,0.5593,0.5484
0611_1024_256.jpg,0.5805,0.5732
0611_1024_512.jpg,0.5969,0.5897
0611_1024_768.jpg,0.5613,0.5523
0611_256_0.jpg,0.6745,0.6577
0611_256_1024.jpg,0.9973,0.989
0611_256_1280.jpg,0.9978,0.9882
0611_256_1536.jpg,0.9979,0.9878
0611_256_256.jpg,0.726,0.7101
0611_256_512.jpg,0.7563,0.7432
0611_256_768.jpg,0.9973,0.9897
0611_512_0.jpg,0.5721,0.5554
0611_512_1024.jpg,0.9294,0.9234
0611_512_1280.jpg,0.9662,0.9602
0611_512_1536.jpg,0.985,0.9792
0611_512_256.jpg,0.587,0.5723
0611_512_512.jpg,0.6178,0.6015
0611_512_768.jpg,0.8488,0.8411
0611_768_0.jpg,0.5922,0.582
0611_768_1024.jpg,0.5527,0.5387
0611_768_1280.jpg,0.5559,0.5412
0611_768_1536.jpg,0.6721,0.6625
0611_768_256.jpg,0.609,0.5964
0611_768_512.jpg,0.6003,0.5909
0611_768_768.jpg,0.5704,0.5589
0622_0_0.jpg,0.9658,0.9596
0622_0_1024.jpg,0.9291,0.9262
0622_0_1280.jpg,0.9544,0.9531
0622_0_1536.jpg,0.9518,0.948
0622_0_256.jpg,0.9646,0.9579
0622_0_512.jpg,0.8538,0.8423
0622_0_768.jpg,0.742,0.7298
0622_1024_0.jpg,0.9528,0.9438
0622_1024_1024.jpg,0.9275,0.9064
0622_1024_1280.jpg,0.832,0.8229
0622_1024_1536.jpg,0.7916,0.7734
0622_1024_256.jpg,0.9557,0.9482
0622_1024_512.jpg,0.9558,0.9494
0622_1024_768.jpg,0.8513,0.8413
0622_256_0.jpg,0.9538,0.9472
0622_256_1024.jpg,0.7484,0.7407
0622_256_1280.jpg,0.9574,0.9548
0622_256_1536.jpg,0.9557,0.9501
0622_256_256.jpg,0.9322,0.9254
0622_256_512.jpg,0.5332,0.502
0622_256_768.jpg,0.5786,0.5588
0622_512_0.jpg,0.9513,0.9437
0622_512_1024.jpg,0.8224,0.8121
0622_512_1280.jpg,0.9537,0.9452
0622_512_1536.jpg,0.9521,0.9426
0622_512_256.jpg,0.9551,0.9485
0622_512_512.jpg,0.8546,0.8405
0622_512_768.jpg,0.7583,0.7342
0622_768_0.jpg,0.9527,0.944
0622_768_1024.jpg,0.9551,0.949
0622_768_1280.jpg,0.9435,0.9383
0622_768_1536.jpg,0.916,0.9086
0622_768_256.jpg,0.9542,0.9463
0622_768_512.jpg,0.9224,0.9133
0622_768_768.jpg,0.8857,0.8728
0623_0_0.jpg,0.7938,0.779
0623_0_1024.jpg,0.7347,0.7236
0623_0_1280.jpg,0.7471,0.6787
0623_0_1536.jpg,0.7998,0.7352
0623_0_256.jpg,0.6621,0.6614
0623_0_512.jpg,0.7474,0.7557
0623_0_768.jpg,0.7309,0.7332
0623_1024_0.jpg,0.8205,0.8113
0623_1024_1024.jpg,0.5308,0.5221
0623_1024_1280.jpg,0.5938,0.5857
0623_1024_1536.jpg,0.8323,0.8259
0623_1024_256.jpg,0.6292,0.6208
0623_1024_512.jpg,0.5542,0.5452
0623_1024_768.jpg,0.5675,0.5608
0623_256_0.jpg,0.6827,0.6752
0623_256_1024.jpg,0.6429,0.6239
0623_256_1280.jpg,0.763,0.7183
0623_256_1536.jpg,0.808,0.7008
0623_256_256.jpg,0.7448,0.7468
0623_256_512.jpg,0.7262,0.7168
0623_256_768.jpg,0.6117,0.5952
0623_512_0.jpg,0.6957,0.6902
0623_512_1024.jpg,0.5717,0.557
0623_512_1280.jpg,0.5364,0.529
0623_512_1536.jpg,0.7116,0.7014
0623_512_256.jpg,0.6858,0.6821
0623_512_512.jpg,0.4926,0.4832
0623_512_768.jpg,0.4856,0.4725
0623_768_0.jpg,0.8051,0.7975
0623_768_1024.jpg,0.5597,0.5497
0623_768_1280.jpg,0.5258,0.5172
0623_768_1536.jpg,0.6889,0.682
0623_768_256.jpg,0.6821,0.6733
0623_768_512.jpg,0.4921,0.483
0623_768_768.jpg,0.4858,0.4773
0636_0_0.jpg,0.4804,0.4753
0636_0_1024.jpg,0.6567,0.6464
0636_0_1280.jpg,0.7258,0.7106
0636_0_1536.jpg,0.6502,0.633
0636_0_256.jpg,0.5879,0.5797
0636_0_512.jpg,0.618,0.6089
0636_0_768.jpg,0.6503,0.6423
0636_1024_0.jpg,0.6428,0.636
0636_1024_1024.jpg,0.6515,0.6415
0636_1024_1280.jpg,0.759,0.7393
0636_1024_1536.jpg,0.807,0.7842
0636_1024_256.jpg,0.7441,0.7392
0636_1024_512.jpg,0.6323,0.6253
0636_1024_768.jpg,0.6094,0.5984
0636_256_0.jpg,0.6965,0.6845
0636_256_1024.jpg,0.6268,0.6118
0636_256_1280.jpg,0.5993,0.5677
0636_256_1536.jpg,0.5842,0.5636
0636_256_256.jpg,0.6598,0.6483
0636_256_512.jpg,0.602,0.5925
0636_256_768.jpg,0.6908,0.6857
0636_512_0.jpg,0.8529,0.8201
0636_512_1024.jpg,0.8286,0.8168
0636_512_1280.jpg,0.9202,0.9084
0636_512_1536.jpg,0.8616,0.8457
0636_512_256.jpg,0.8177,0.8078
0636_512_512.jpg,0.8923,0.882
0636_512_768.jpg,0.8801,0.8672
0636_768_0.jpg,0.5652,0.5567
0636_768_1024.jpg,0.8291,0.814
0636_768_1280.jpg,0.9123,0.8907
0636_768_1536.jpg,0.8812,0.8694
0636_768_256.jpg,0.5969,0.5831
0636_768_512.jpg,0.8495,0.8326
0636_768_768.jpg,0.6842,0.6746
0638_0_0.jpg,0.9659,0.9658
0638_0_1024.jpg,0.6005,0.4559
0638_0_1280.jpg,0.6182,0.6069
0638_0_1536.jpg,0.8768,0.8605
0638_0_256.jpg,0.8863,0.8724
0638_0_512.jpg,0.6893,0.6754
0638_0_768.jpg,0.5585,0.4163
0638_1024_0.jpg,0.9498,0.9452
0638_1024_1024.jpg,0.6051,0.5569
0638_1024_1280.jpg,0.6991,0.689
0638_1024_1536.jpg,0.8848,0.8717
0638_1024_256.jpg,0.8679,0.8493
0638_1024_512.jpg,0.6712,0.6629
0638_1024_768.jpg,0.5914,0.5187
0638_256_0.jpg,0.9126,0.9017
0638_256_1024.jpg,0.5684,0.4369
0638_256_1280.jpg,0.6365,0.631
0638_256_1536.jpg,0.8012,0.7834
0638_256_256.jpg,0.7697,0.7515
0638_256_512.jpg,0.6289,0.6209
0638_256_768.jpg,0.5666,0.4405
0638_512_0.jpg,0.8723,0.8535
0638_512_1024.jpg,0.7012,0.4761
0638_512_1280.jpg,0.6411,0.6344
0638_512_1536.jpg,0.723,0.7096
0638_512_256.jpg,0.7053,0.6909
0638_512_512.jpg,0.6267,0.6086
0638_512_768.jpg,0.6843,0.5152
0638_768_0.jpg,0.8742,0.8614
0638_768_1024.jpg,0.5937,0.509
0638_768_1280.jpg,0.6255,0.6211
0638_768_1536.jpg,0.7601,0.7394
0638_768_256.jpg,0.7168,0.6999
0638_768_512.jpg,0.591,0.5909
0638_768_768.jpg,0.5807,0.466
0656_0_0.jpg,0.9557,0.9361
0656_0_1024.jpg,0.9804,0.8409
0656_0_1280.jpg,0.9551,0.9356
0656_0_1536.jpg,0.9677,0.9562
0656_0_256.jpg,0.9121,0.8066
0656_0_512.jpg,0.9562,0.8537
0656_0_768.jpg,0.9842,0.7492
0656_1024_0.jpg,0.9444,0.9361
0656_1024_1024.jpg,0.9393,0.9235
0656_1024_1280.jpg,0.9171,0.9028
0656_1024_1536.jpg,0.8811,0.8708
0656_1024_256.jpg,0.9437,0.9344
0656_1024_512.jpg,0.9378,0.9302
0656_1024_768.jpg,0.9341,0.9214
0656_256_0.jpg,0.9555,0.9503
0656_256_1024.jpg,0.8429,0.8365
0656_256_1280.jpg,0.9138,0.8999
0656_256_1536.jpg,0.9476,0.9333
0656_256_256.jpg,0.8981,0.8905
0656_256_512.jpg,0.9363,0.9279
0656_256_768.jpg,0.8465,0.8275
0656_512_0.jpg,0.9498,0.9397
0656_512_1024.jpg,0.7497,0.7434
0656_512_1280.jpg,0.802,0.7913
0656_512_1536.jpg,0.8841,0.8744
0656_512_256.jpg,0.9373,0.9283
0656_512_512.jpg,0.8246,0.8193
0656_512_768.jpg,0.7626,0.7631
0656_768_0.jpg,0.897,0.8845
0656_768_1024.jpg,0.8348,0.8258
0656_768_1280.jpg,0.8357,0.8296
0656_768_1536.jpg,0.7487,0.7417
0656_768_256.jpg,0.895,0.8769
0656_768_512.jpg,0.8317,0.8226
0656_768_768.jpg,0.7719,0.7608
0659_0_0.jpg,0.7524,0.746
0659_0_1024.jpg,0.556,0.5387
0659_0_1280.jpg,0.724,0.7033
0659_0_1536.jpg,0.7301,0.7163
0659_0_256.jpg,0.7197,0.7079
0659_0_512.jpg,0.699,0.6899
0659_0_768.jpg,0.5317,0.5186
0659_1024_0.jpg,0.4698,0.4644
0659_1024_1024.jpg,0.7831,0.776
0659_1024_1280.jpg,0.7219,0.713
0659_1024_1536.jpg,0.4858,0.4773
0659_1024_256.jpg,0.6221,0.6198
0659_1024_512.jpg,0.6149,0.6027
0659_1024_768.jpg,0.491,0.4777
0659_256_0.jpg,0.6886,0.6758
0659_256_1024.jpg,0.3308,0.3143
0659_256_1280.jpg,0.2643,0.2475
0659_256_1536.jpg,0.6727,0.6601
0659_256_256.jpg,0.4994,0.4818
0659_256_512.jpg,0.3344,0.3237
0659_256_768.jpg,0.2156,0.2006
0659_512_0.jpg,0.4527,0.4439
0659_512_1024.jpg,0.3358,0.3212
0659_512_1280.jpg,0.4737,0.4648
0659_512_1536.jpg,0.6351,0.6226
0659_512_256.jpg,0.4476,0.4409
0659_512_512.jpg,0.2737,0.2661
0659_512_768.jpg,0.331,0.3242
0659_768_0.jpg,0.4528,0.4467
0659_768_1024.jpg,0.7563,0.7431
0659_768_1280.jpg,0.5539,0.5472
0659_768_1536.jpg,0.5134,0.5021
0659_768_256.jpg,0.5079,0.5051
0659_768_512.jpg,0.5709,0.5613
0659_768_768.jpg,0.5055,0.4931
0667_0_0.jpg,0.9948,0.9888
0667_0_1024.jpg,0.9909,0.9134
0667_0_1280.jpg,0.9345,0.7483
0667_0_1536.jpg,0.9431,0.9319
0667_0_256.jpg,0.9824,0.9775
0667_0_512.jpg,0.9871,0.9821
0667_0_768.jpg,0.9831,0.9774
0667_1024_0.jpg,0.6319,0.6178
0667_1024_1024.jpg,0.4449,0.4304
0667_1024_1280.jpg,0.4604,0.4475
0667_1024_1536.jpg,0.515,0.5043
0667_1024_256.jpg,0.5915,0.5808
0667_1024_512.jpg,0.5467,0.5344
0667_1024_768.jpg,0.5054,0.495
0667_256_0.jpg,0.7618,0.755
0667_256_1024.jpg,0.7718,0.76
0667_256_1280.jpg,0.7951,0.7854
0667_256_1536.jpg,0.7594,0.7518
0667_256_256.jpg,0.7797,0.7477
0667_256_512.jpg,0.7371,0.7298
0667_256_768.jpg,0.7333,0.7261
0667_512_0.jpg,0.7026,0.6935
0667_512_1024.jpg,0.7282,0.7174
0667_512_1280.jpg,0.7523,0.7299
0667_512_1536.jpg,0.7519,0.7429
0667_512_256.jpg,0.731,0.7254
0667_512_512.jpg,0.7121,0.7052
0667_512_768.jpg,0.767,0.7661
0667_768_0.jpg,0.4596,0.4494
0667_768_1024.jpg,0.7593,0.753
0667_768_1280.jpg,0.4723,0.4596
0667_768_1536.jpg,0.5399,0.5293
0667_768_256.jpg,0.4491,0.4395
0667_768_512.jpg,0.6767,0.6711
0667_768_768.jpg,0.799,0.792
0668_0_0.jpg,0.9908,0.9845
0668_0_1024.jpg,0.9869,0.98
0668_0_1280.jpg,0.9908,0.9849
0668_0_1536.jpg,0.9907,0.9834
0668_0_256.jpg,0.9895,0.9846
0668_0_512.jpg,0.9856,0.9797
0668_0_768.jpg,0.9902,0.9846
0668_1024_0.jpg,0.6557,0.6441
0668_1024_1024.jpg,0.5721,0.5612
0668_1024_1280.jpg,0.7564,0.7537
0668_1024_1536.jpg,0.6681,0.6617
0668_1024_256.jpg,0.6119,0.599
0668_1024_512.jpg,0.5776,0.5666
0668_1024_768.jpg,0.6926,0.6851
0668_256_0.jpg,0.9919,0.9441
0668_256_1024.jpg,0.9182,0.8723
0668_256_1280.jpg,0.8435,0.8229
0668_256_1536.jpg,0.8055,0.7951
0668_256_256.jpg,0.9745,0.9031
0668_256_512.jpg,0.9153,0.8204
0668_256_768.jpg,0.8852,0.8016
0668_512_0.jpg,0.7523,0.7377
0668_512_1024.jpg,0.9003,0.8829
0668_512_1280.jpg,0.6626,0.6548
0668_512_1536.jpg,0.7746,0.7686
0668_512_256.jpg,0.7846,0.7629
0668_512_512.jpg,0.7932,0.7752
0668_512_768.jpg,0.7341,0.7236
0668_768_0.jpg,0.6546,0.6429
0668_768_1024.jpg,0.6997,0.6859
0668_768_1280.jpg,0.7976,0.794
0668_768_1536.jpg,0.7491,0.7441
0668_768_256.jpg,0.6317,0.6213
0668_768_512.jpg,0.6272,0.6142
0668_768_768.jpg,0.716,0.7075
0693_0_0.jpg,0.9532,0.9388
0693_0_1024.jpg,0.9272,0.9215
0693_0_1280.jpg,0.9279,0.9208
0693_0_1536.jpg,0.9501,0.9451
0693_0_256.jpg,0.9482,0.9434
0693_0_512.jpg,0.9268,0.9192
0693_0_768.jpg,0.8474,0.8364
0693_1024_0.jpg,0.8898,0.8794
0693_1024_1024.jpg,0.8938,0.8874
0693_1024_1280.jpg,0.8141,0.8074
0693_1024_1536.jpg,0.8177,0.8143
0693_1024_256.jpg,0.9296,0.9199
0693_1024_512.jpg,0.8143,0.8035
0693_1024_768.jpg,0.8926,0.879
0693_1280_0.jpg,0.8672,0.8548
0693_1280_1024.jpg,0.8038,0.7897
0693_1280_1280.jpg,0.8288,0.8171
0693_1280_1536.jpg,0.8422,0.8337
0693_1280_256.jpg,0.8472,0.8349
0693_1280_512.jpg,0.7494,0.7334
0693_1280_768.jpg,0.8099,0.7981
0693_256_0.jpg,0.907,0.8982
0693_256_1024.jpg,0.7455,0.733
0693_256_1280.jpg,0.7582,0.7422
0693_256_1536.jpg,0.8582,0.851
0693_256_256.jpg,0.74,0.7261
0693_256_512.jpg,0.7305,0.7173
0693_256_768.jpg,0.7441,0.7186
0693_512_0.jpg,0.8583,0.8511
0693_512_1024.jpg,0.7653,0.7539
0693_512_1280.jpg,0.6645,0.6429
0693_512_1536.jpg,0.6761,0.6511
0693_512_256.jpg,0.7849,0.772
0693_512_512.jpg,0.7249,0.7146
0693_512_768.jpg,0.8057,0.7966
0693_768_0.jpg,0.9022,0.8961
0693_768_1024.jpg,0.8646,0.8572
0693_768_1280.jpg,0.8043,0.7938
0693_768_1536.jpg,0.7173,0.7067
0693_768_256.jpg,0.8908,0.8851
0693_768_512.jpg,0.8104,0.8052
0693_768_768.jpg,0.8796,0.8729
0697_0_0.jpg,0.9791,0.9181
0697_0_1024.jpg,0.9939,0.9886
0697_0_1280.jpg,0.9926,0.99
0697_0_1536.jpg,0.9904,0.9876
0697_0_256.jpg,0.9939,0.957
0697_0_512.jpg,0.995,0.9841
0697_0_768.jpg,0.9937,0.988
0697_1024_0.jpg,0.6424,0.63
0697_1024_1024.jpg,0.9349,0.9344
0697_1024_1280.jpg,0.5111,0.4993
0697_1024_1536.jpg,0.5611,0.5529
0697_1024_256.jpg,0.6829,0.6795
0697_1024_512.jpg,0.7501,0.7466
0697_1024_768.jpg,0.9142,0.914
0697_256_0.jpg,0.9596,0.9533
0697_256_1024.jpg,0.9229,0.9141
0697_256_1280.jpg,0.9122,0.9064
0697_256_1536.jpg,0.8557,0.8511
0697_256_256.jpg,0.9666,0.9592
0697_256_512.jpg,0.9514,0.9438
0697_256_768.jpg,0.9383,0.9312
0697_512_0.jpg,0.6304,0.6239
0697_512_1024.jpg,0.5865,0.5771
0697_512_1280.jpg,0.5507,0.5376
0697_512_1536.jpg,0.4568,0.4444
0697_512_256.jpg,0.5704,0.5621
0697_512_512.jpg,0.6823,0.6776
0697_512_768.jpg,0.5712,0.5615
0697_768_0.jpg,0.4845,0.476
0697_768_1024.jpg,0.6762,0.6718
0697_768_1280.jpg,0.6087,0.6009
0697_768_1536.jpg,0.4468,0.4378
0697_768_256.jpg,0.4869,0.4703
0697_768_512.jpg,0.4763,0.4625
0697_768_768.jpg,0.7773,0.777
0722_0_0.jpg,0.9864,0.9756
0722_0_1024.jpg,0.969,0.963
0722_0_1280.jpg,0.9646,0.9569
0722_0_1536.jpg,0.9773,0.9695
0722_0_256.jpg,0.976,0.967
0722_0_512.jpg,0.9537,0.9456
0722_0_768.jpg,0.9708,0.9663
0722_1024_0.jpg,0.9812,0.974
0722_1024_1024.jpg,0.6634,0.6584
0722_1024_1280.jpg,0.904,0.8979
0722_1024_1536.jpg,0.9784,0.9705
0722_1024_256.jpg,0.9694,0.9658
0722_1024_512.jpg,0.7869,0.7768
0722_1024_768.jpg,0.5513,0.5459
0722_256_0.jpg,0.9686,0.9624
0722_256_1024.jpg,0.7045,0.6965
0722_256_1280.jpg,0.836,0.8272
0722_256_1536.jpg,0.9673,0.9641
0722_256_256.jpg,0.9556,0.9504
0722_256_512.jpg,0.7972,0.7853
0722_256_768.jpg,0.7041,0.6951
0722_512_0.jpg,0.9617,0.9603
0722_512_1024.jpg,0.4999,0.4919
0722_512_1280.jpg,0.8667,0.8584
0722_512_1536.jpg,0.9728,0.9707
0722_512_256.jpg,0.9777,0.9789
0722_512_512.jpg,0.7035,0.6906
0722_512_768.jpg,0.4194,0.4103
0722_768_0.jpg,0.9714,0.9665
0722_768_1024.jpg,0.5396,0.5324
0722_768_1280.jpg,0.9302,0.9229
0722_768_1536.jpg,0.9713,0.9668
0722_768_256.jpg,0.9739,0.9732
0722_768_512.jpg,0.7185,0.709
0722_768_768.jpg,0.4488,0.4396
0724_0_0.jpg,0.7537,0.7457
0724_0_1024.jpg,0.9665,0.9667
0724_0_256.jpg,0.9144,0.9092
0724_0_512.jpg,0.9685,0.9666
